Session ID,Publish ID,Collector,Start Date,End Date,Status,Progress,Duration,"Please take a few minutes to fill out the following questionnaire. This questionnaire borrows from a series of questions that are meant to allow you to self-assess your previous behavior as it relates to time, money, relationships, and logic. The intent of this survey is to inform us about your background as a professional in your field, and meant to guide our ongoing research in understanding personalities. This survey will not be tactically used for other than informational purposes in guiding our understanding of your field. Lastly, the survey collects no personal data beyond general demographic details and we will only use aggregated anonymous data to draw conclusions.",Profession,Title,Gender,Age,Ethnicity,MD Purchase Involvement,MD Purchase Hours/Week,CRT Q1,CRT Q2,CRT Q3,CRT Q4,CRT Q5,CRT Q6,CRT Q7,TP Q1,TP Q2,TP Q3A,TP Q3B,TP Q3C,TP Q3D,TP Q3E,RSK Q1,RSK Q2A,RSK Q2B,RSK Q2C,RSK Q2D,RSK Q2E,RSK Q2F,RSK Q2G,RSK Q2H,"Choices are affected by context. We are interested in whether you are taking the time to read each question. To show that you are paying attention, please select only the ""none of the above"" option as your answer.",STI Q1,STI Q2A,STI Q2B,STI Q2C,STI Q2D,STI Q2E,STI Q2F,STI Q2G,TRU Q1,ALT Q1,ALT Q2,"Congrats, you've finished the survey! Thank you for taking the time to give us your invaluable responses. If you are interested in learning more, the survey leveraged several widely used survey measures from ongoing social and behavioral science research from Frederick (2005), Toplak, West, & Stanovich (2014), and Kahneman and Tversky (1992). Please feel free to reach out to us if you have any questions and would like to understand the behavioral science work we do: https://creativescience.co/contact-us/",aid,id,score
adc9e59a-9df0-4a23-bcf8-b7a020c9b1f4,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:19 PM","Sun, Nov 29, 2020 12:31 PM",complete,100,727,11/29/2020 19:19,Healthcare Admin,Procedure Coordinator,Female,39,White,5,6,9,5,47,3,30,has lost money,No,8,6,$170 now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,4,4,3,7,10,9,9,8,10,360,11/29/2020 19:31,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f425-6e2c-1708-f0c8-e3a5c1835f4f,,
0e04dc3e-8618-485a-a78a-b685a4ceacfb,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:19 PM","Sun, Nov 29, 2020 12:30 PM",complete,100,647,11/29/2020 19:19,Nurse,Rn,Female,30,White,7,18,10,100,24,6,15,"broke even, or has the same amount started with",Yes,8,7,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,4,3,1,3,10,10,10,7,9,800,11/29/2020 19:30,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f3fc-7cbd-7526-8a01-47e0c6b34048,,
2497e122-47a9-4753-85cf-453cf80a13ff,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:20 PM","Sun, Nov 29, 2020 12:29 PM",complete,100,514,11/29/2020 19:20,General Physician,pediatrician,Male,30,Latino/Hispanic,10,5,10,5,24,6,15,is ahead of where he began,Yes,10,10,$340 a year from now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,5,9,3,5,10,10,10,10,10,1500,11/29/2020 19:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f46e-456e-a034-7f47-30d18f788640,,
a59f7eb9-0fbf-454c-bd74-d5b9278c74dd,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:20 PM","Sun, Nov 29, 2020 12:29 PM",complete,100,521,11/29/2020 19:20,Healthcare Admin,healthcare manager,Male,33,Latino/Hispanic,2,18,10,20,24,12,1,"broke even, or has the same amount started with",Yes,10,8,$170 now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,100% chance of $320,50/50 chance of $565,100% chance of $480,50/50 chance of $565,None of the above,$80 ,10,4,10,10,9,10,10,10,10,500,11/29/2020 19:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f44f-e69d-97e1-8e44-5f6cc433fd04,,
e115fd44-e7b2-4fb1-aacd-9c47f6401c0e,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:20 PM","Sun, Nov 29, 2020 12:31 PM",complete,100,627,11/29/2020 19:20,Nurse,RN,Female,71,White,5,1,10,100,24,9,30,has lost money,No,6,10,$170 now,$170 now,$170 now,$170 now,$170 now,5,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,3,1,1,2,10,10,5,10,10,180,11/29/2020 19:31,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f42d-d3d6-da64-5fd8-227738459590,,
e957e382-a1e7-4fbc-8d77-18a01b80cc94,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:21 PM","Sun, Nov 29, 2020 12:35 PM",complete,100,875,11/29/2020 19:21,Operating Room Staff,Nurses Aide,Male,48,White,4,8,10,100,24,3,15,is ahead of where he began,No,4,4,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,5,100% chance of $35,100% chance of $70,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,3,5,5,9,10,9,5,4,4,800,11/29/2020 19:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f419-4262-b098-9367-2a4ab177c8b1,,
fc434d9b-abfc-4a20-8361-e619d14edf45,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:22 PM","Sun, Nov 29, 2020 12:32 PM",complete,100,605,11/29/2020 19:22,Nurse,Neo natal RN,Male,40,White,5,4,10,5,24,9,30,has lost money,No,3,5,$170 now,$170 now,$170 now,$170 now,$170 now,2,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,5,8,5,8,9,8,8,5,8,150,11/29/2020 19:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f473-ce55-be0f-2df2-fd9889122578,,
4d408819-ed05-4761-8a7d-6c99d7a99588,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:23 PM","Sun, Nov 29, 2020 12:28 PM",complete,100,340,11/29/2020 19:23,Nurse,Cheif RN,Female,44,Latino/Hispanic,8,15,10,5,47,3,14,"broke even, or has the same amount started with",Yes,5,7,$170 now,$170 now,$170 now,$170 now,$170 now,3,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,8,1,1,5,9,8,9,6,6,0,11/29/2020 19:28,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f4bf-2208-f9d9-4d34-30f7100e8a3b,,
9cab4e9c-e92d-44c3-ab66-64cbcd932bfd,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:23 PM","Sun, Nov 29, 2020 12:29 PM",complete,100,363,11/29/2020 19:23,Nurse,pediatric rn,Female,39,White,5,5,10,5,24,9,1,has lost money,No,4,8,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,5,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,2,2,3,8,8,9,3,4,4,100,11/29/2020 19:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f4b5-7edd-50c4-8766-641ff951bd2a,,
f22c2598-4d62-4fd3-ba1e-fa6fc51aedab,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:24 PM","Sun, Nov 29, 2020 12:33 PM",complete,100,498,11/29/2020 19:24,Nurse,I am an rn nurse,Male,34,White,8,10,10,100,24,9,15,"broke even, or has the same amount started with",Yes,9,9,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,10,9,10,8,10,10,7,1,10,800,11/29/2020 19:33,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f509-602e-e9fa-0e42-1c7ace0b721c,,
48f670a5-dd2e-4fa0-99d5-38ebeb8c2e5f,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:26 PM","Sun, Nov 29, 2020 12:37 PM",complete,100,671,11/29/2020 19:26,Healthcare Admin,Medical billing manager,Female,50,White,9,3,10,100,24,6,15,is ahead of where he began,No,9,9,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $550,None of the above,$100 ,1,1,1,1,10,10,10,4,10,1000,11/29/2020 19:37,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f2b3-a1a5-e9f3-d31b-ab96b9000995,,
00dd7eba-0f66-4584-a1c3-4314f994dd55,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:26 PM","Sun, Nov 29, 2020 12:37 PM",complete,100,653,11/29/2020 19:26,Healthcare Admin,Operations Administrator,Male,38,White,9,10,10,100,24,5,30,has lost money,No,8,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,5,5,5,6,10,10,6,7,8,100,11/29/2020 19:37,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f57f-6f68-56dd-892b-25eee45d1f8c,,
c2669005-1c57-41e4-9b89-80c16a1bc3d3,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:26 PM","Sun, Nov 29, 2020 12:36 PM",complete,100,593,11/29/2020 19:26,General Physician,Registered nurse,Male,37,Latino/Hispanic,7,8,9,100,24,6,1,has lost money,No,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,6,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,7,6,9,7,8,10,9,8,8,30,11/29/2020 19:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f597-aaec-e172-3a28-6bd88f4168d1,,
62e4499b-9323-41df-a4ec-86934156bde9,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:27 PM","Sun, Nov 29, 2020 12:38 PM",complete,100,648,11/29/2020 19:27,Operating Room Staff,assistant,Female,41,Asian,8,8,5,5,47,6,29,has lost money,No,10,9,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,3,5,3,4,7,9,7,7,8,1800,11/29/2020 19:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f5ca-e0d4-2efc-9d24-8d05b899a418,,
44585277-e622-4258-a485-3446e95e7daa,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:28 PM","Sun, Nov 29, 2020 12:37 PM",complete,100,596,11/29/2020 19:28,Surgeon,General Surgeon w/ a specialty in Wound Care and Dermatology,Male,47,White,10,2,1,100,47,6,30,has lost money,Yes,7,9,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,4,7,5,4,10,10,7,7,9,50,11/29/2020 19:37,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f5f5-137e-6467-f305-0d8e63f79385,,
0f6640a9-a9f1-4140-9116-48a8995204a1,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:29 PM","Sun, Nov 29, 2020 12:36 PM",complete,100,426,11/29/2020 19:29,Operating Room Staff,Operating room Assistant,Male,35,White,8,5,10,100,24,12,30,is ahead of where he began,Yes,8,7,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,2,3,3,3,10,9,5,9,10,500,11/29/2020 19:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f631-c6ba-d607-11cb-fe81adde46da,,
97feb3c5-bef3-4372-bb5f-901410884136,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 12:30 PM","Sun, Nov 29, 2020 12:35 PM",complete,100,314,11/29/2020 19:30,Operating Room Staff,OR tech,Female,34,White,7,3,1,100,49,9,30,has lost money,No,8,7,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,7,7,7,8,7,6,6,7,8,18,11/29/2020 19:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3f690-aa38-70be-fc89-e2ce6f0c2622,,
8ddbe426-330f-4659-b086-6711d51ad3cf,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 8:53 AM","Mon, Nov 30, 2020 9:00 AM",complete,100,410,11/30/2020 15:53,Surgeon,Doctor,Male,25,White,10,6,2,15,24,12,15,is ahead of where he began,Yes,8,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$60 ,10,10,9,8,10,8,10,10,9,890,11/30/2020 16:00,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5152c-bdac-3635-4b05-e6f31ec35b76,,
6f2ea05e-84b9-4b76-92ce-d9e0acb42b69,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 8:54 AM","Mon, Nov 30, 2020 9:11 AM",complete,100,1059,11/30/2020 15:54,Nurse,Nurse,Male,35,White,5,36,10,100,24,9,15,is ahead of where he began,No,10,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,9,3,4,10,9,10,10,9,10,500,11/30/2020 16:11,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51509-923e-fc0f-be92-fb0f96516c59,,
58be7348-0861-4b38-beca-6cef6e65a8e1,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 8:56 AM","Mon, Nov 30, 2020 9:08 AM",complete,100,720,11/30/2020 15:56,Surgeon,I am surgeon and also an eye specialist,Male,45,White,10,35,10,100,24,12,15,has lost money,Yes,10,8,$170 now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,8,8,9,8,7,9,9,9,10,100,11/30/2020 16:08,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51596-a266-3b57-2214-6670dba5222e,,
d018014f-daa7-4c19-a58a-7b5575b5e59d,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 8:59 AM","Mon, Nov 30, 2020 9:12 AM",complete,100,731,11/30/2020 15:59,Healthcare Admin,Physiotherapist,Male,38,White,6,35,10,100,24,12,1,is ahead of where he began,Yes,3,4,$170 now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $480,100% chance of $550,None of the above,$40 ,7,7,2,6,10,7,7,5,7,800,11/30/2020 16:12,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5160f-a3b6-528a-75e2-e803f4cdf643,,
42e02708-bee6-43c5-aae9-1bee1ca18763,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:00 AM","Mon, Nov 30, 2020 9:07 AM",complete,100,395,11/30/2020 16:00,Surgeon,ceo,Female,35,Latino/Hispanic,10,15,2,5,5,6,5,is ahead of where he began,Yes,10,8,$170 now,$170 now,$213 a year from now,$170 now,$175 a year from now,10,50/50 chance of $565,100% chance of $70,50/50 chance of $565,100% chance of $230,100% chance of $320,50/50 chance of $565,50/50 chance of $565,100% chance of $550,None of the above,$80 ,10,9,10,9,9,9,10,9,9,5,11/30/2020 16:07,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc516ca-3856-15b5-deca-308d5a1b0aca,,
b1792b06-f0d5-46a3-be12-08db39f900ad,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:01 AM","Mon, Nov 30, 2020 9:08 AM",complete,100,408,11/30/2020 16:01,Healthcare Admin,Shift manager,Male,31,White,9,20,1,20,24,9,30,"broke even, or has the same amount started with",Yes,6,6,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,6,8,5,5,9,5,4,6,7,100,11/30/2020 16:08,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5172d-be58-90b6-7fb3-fc6e606d531e,,
5c35cda3-977a-4f15-b66a-eaa77dbf0605,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:13 AM","Mon, Nov 30, 2020 9:19 AM",complete,100,354,11/30/2020 16:13,Nurse,floor nurse via a staffing agency,Female,68,White,7,2,10,5,8,6,30,is ahead of where he began,No,7,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,2,3,2,5,7,9,7,8,9,100,11/30/2020 16:19,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc519f3-117c-a22d-c830-bc435651e0eb,,
abf4eff1-e22f-41f9-ba4e-b2e6dd1fc243,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:15 AM","Mon, Nov 30, 2020 9:22 AM",complete,100,434,11/30/2020 16:15,Nurse,RN/ outpatient,Female,45,White,5,20,10,100,24,9,15,is ahead of where he began,No,5,7,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,6,100% chance of $35,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$40 ,8,8,8,8,10,10,8,5,10,800,11/30/2020 16:22,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51a6f-24a4-af24-cd12-7e01ebc470cc,,
42abef2f-b5ee-41eb-a1ca-e62b990ad966,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:20 AM","Mon, Nov 30, 2020 9:31 AM",complete,100,606,11/30/2020 16:20,General Physician,Manager,Male,35,White,10,20,10,100,24,12,30,is ahead of where he began,Yes,10,9,$170 now,$170 now,$170 now,$170 now,$170 now,10,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,9,10,9,10,9,10,9,10,9,1200,11/30/2020 16:31,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51ba8-147a-c2cc-d160-9b323a56af73,,
5cb79712-9c17-43ad-a1cb-5e30e5a6685a,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:21 AM","Mon, Nov 30, 2020 9:27 AM",complete,100,304,11/30/2020 16:21,Surgeon,Surgeon,Male,31,White,3,1,1,100,24,6,15,has lost money,No,8,7,$170 now,$170 now,$213 a year from now,$170 now,$170 now,4,100% chance of $35,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,8,1,9,1,7,10,5,7,8,900,11/30/2020 16:27,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51bff-fb87-0b09-24ef-2da5d05814d1,,
f978c7b3-e4d9-4a1d-8bcd-ae59608e5a32,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:22 AM","Mon, Nov 30, 2020 9:38 AM",complete,100,971,11/30/2020 16:22,Nurse,Director,Female,35,White,9,35,1,5,24,3,25,is ahead of where he began,Yes,9,10,$170 now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,50/50 chance of $565,None of the above,$80 ,10,10,10,9,9,9,10,9,9,200,11/30/2020 16:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51b70-c1ac-612f-7baa-51486563188d,,
523b54d5-adf8-40dd-b706-3d98966743ff,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:25 AM","Mon, Nov 30, 2020 9:38 AM",complete,100,728,11/30/2020 16:25,Nurse,Registered nurse,Female,30,Black,7,35,15,100,24,6,15,has lost money,Yes,8,2,$170 now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,100% chance of $70,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,7,3,3,3,10,10,9,6,7,500,11/30/2020 16:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51ce0-3b3e-de73-0f0e-1d333ff00642,,
15948aa4-4db4-42c5-bfc8-82f408407a26,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:28 AM","Mon, Nov 30, 2020 10:00 AM",complete,100,1951,11/30/2020 16:28,General Physician,General Phycian,Male,45,White,9,25,10,20,24,9,15,"broke even, or has the same amount started with",Yes,9,8,$170 now,$170 now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,7,7,7,8,8,8,8,8,500,11/30/2020 17:00,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51d12-6ae2-a714-8791-18fa4b0d0a20,,
3f2fc2f6-b439-4461-9eb5-83f121565d9f,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:29 AM","Mon, Nov 30, 2020 9:50 AM",complete,100,1298,11/30/2020 16:29,General Physician,physician,Male,40,White,10,10,10,100,24,4,15,is ahead of where he began,Yes,10,9,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,10,9,9,10,10,7,9,10,10,900,11/30/2020 16:50,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51cd3-a8c0-11c9-0b67-8f009614927d,,
30387da8-29f2-4549-8b85-dc302c305d5d,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:29 AM","Mon, Nov 30, 2020 9:36 AM",complete,100,420,11/30/2020 16:29,Healthcare Admin,administration,Male,41,White,10,30,10,100,24,3,1,is ahead of where he began,Yes,9,10,$170 now,$170 now,$170 now,$170 now,$170 now,9,100% chance of $35,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,9,9,10,9,9,10,9,10,9,500,11/30/2020 16:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51daa-ddf8-bcf6-9200-76aeab271cca,,
08189320-7bbb-4024-85f0-a30ac56cab53,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:30 AM","Mon, Nov 30, 2020 9:36 AM",complete,100,354,11/30/2020 16:30,General Physician,pcp,Male,49,White,8,12,10,100,24,9,30,is ahead of where he began,No,5,10,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,10,10,8,10,10,8,7,8,10,300,11/30/2020 16:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51dd7-e016-0725-d315-17b086b17296,,
25c2f7ca-bcb7-4e61-8a51-52c26dd317d9,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:31 AM","Mon, Nov 30, 2020 9:37 AM",complete,100,337,11/30/2020 16:31,Surgeon,resident,Male,44,White,3,4,5,5,47,4,30,is ahead of where he began,Yes,9,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,7,7,2,8,10,10,10,6,9,600,11/30/2020 16:37,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51db3-e015-c429-4b88-6472746de35e,,
1dff5590-e3f3-46cf-9742-addbced04c3b,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:32 AM","Mon, Nov 30, 2020 9:40 AM",complete,100,484,11/30/2020 16:32,General Physician,Family Physician,Male,54,White,8,1,5,5,47,4,30,has lost money,No,5,9,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,7,8,4,7,9,10,6,4,10,100,11/30/2020 16:40,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc51e7b-d8d9-8f73-9baa-ee16dbabbe43,,
